dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
0.839079,tcp,-,FIN,14,12,1092,678,29.794572,254,252,9667.742188,5930.311523,4,4,64.544541,70.927547,3502.487736,84.560586,255,864012317,4183931444,255,0.085579,0.058429,0.02715,78,57,0,0,4,1,2,1,1,4,0,0,0,1,4,0,0
0.022944,tcp,-,FIN,40,42,2542,23508,3530.334787,31,29,864365.4375,8001743.5,7,14,0.595368,0.540425,35.394853,34.227743,255,44690182,2212452221,255,0.001473,0.001323,0.00015,64,560,0,0,7,0,5,1,1,2,0,0,0,5,9,0,0
1.673507,tcp,-,FIN,28,28,4160,3460,32.865115,254,252,19178.88672,15952.12988,11,11,61.981742,60.982742,3190.604142,82.483266,255,3178147768,1236558509,255,0.084224,0.02621,0.058014,149,124,0,0,11,1,1,1,1,3,0,0,0,1,6,0,0
0.493886,tcp,smtp,FIN,52,38,37152,3172,180.203531,31,29,590225.3125,50035.83984,18,8,9.677412,13.333378,889.009627,31.628932,255,3244531254,1095889885,255,0.000685,0.000547,0.000138,714,83,0,0,1,0,1,1,1,1,0,0,0,7,1,0,0
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,21,21,21,27,0,0,0,21,27,0,1
0.023045,tcp,-,FIN,48,50,2958,32368,4209.156056,31,29,1005684.563,11011847.0,7,18,0.483617,0.466729,35.113128,33.774593,255,521263465,521590396,255,0.000798,0.000632,0.000166,62,647,0,0,7,0,1,1,1,1,0,0,0,2,3,0,0
0.001697,udp,-,CON,4,4,544,304,4124.926341,31,29,1923394.25,1074838.0,0,0,0.442667,0.203,0.620369,0.281432,0,0,0,0,0.0,0.0,0.0,136,76,0,0,6,0,4,1,1,4,0,0,0,3,8,0,0
0.41037,tcp,-,FIN,28,30,4840,3080,138.899045,31,29,91000.80469,58054.92578,7,7,15.185889,14.131069,981.500663,26.160289,255,3842464002,3849909269,255,0.000708,0.000565,0.000143,173,103,0,0,8,0,3,1,1,5,0,0,0,3,5,0,0
0.019967,tcp,-,FIN,48,50,2958,32368,4858.015952,31,29,1160715.25,12709371.0,7,18,0.427065,0.395592,0.0,25.801425,255,2969047825,819747093,255,0.000738,0.000579,0.000159,62,647,0,0,14,0,2,1,1,1,0,0,0,3,10,0,0
0.004965,tcp,-,FIN,18,18,4256,2456,7049.345624,31,29,6477341.5,3738167.25,7,7,0.272412,0.260118,13.745098,0.33488,255,733654600,2882503141,255,0.000706,0.00054,0.000166,236,136,0,0,5,0,3,1,1,3,0,0,0,3,4,0,0
0.356845,tcp,-,FIN,10,6,682,268,42.035058,254,252,13765.08008,5021.788086,2,1,37.722778,48.984602,2040.567922,71.457609,255,1409269232,2513997243,255,0.160162,0.111913,0.048249,68,45,0,0,2,1,1,1,1,2,0,0,0,6,2,0,0
0.086131,tcp,-,FIN,22,24,2054,2478,522.45998,31,29,182141.1563,220594.2188,6,6,4.084762,3.719,400.62586,383.067611,255,1333542319,1333834603,255,0.000714,0.000587,0.000127,93,103,0,0,7,0,2,1,1,2,0,0,0,5,8,0,0
0.885824,tcp,ssh,FIN,70,60,12472,12716,145.627118,31,29,111028.8281,112934.3984,17,17,12.838029,15.002746,748.922461,810.227405,255,404689001,2550364996,255,0.000912,0.000523,0.000389,178,212,0,0,4,0,1,1,1,2,0,0,0,2,1,0,0
0.004401,udp,-,CON,4,4,568,312,1590.547525,31,29,774369.4375,425357.8438,0,0,1.203667,0.975,1.69305,1.371787,0,0,0,0,0.0,0.0,0.0,142,78,0,0,3,0,4,1,1,3,0,0,0,4,7,0,0
1.310872,tcp,http,FIN,12,18,1580,10168,22.122679,31,29,8842.96875,58611.36719,3,5,119.135729,77.078236,9764.373677,7841.42571,255,1374975251,3602995646,255,0.00068,0.00054,0.00014,132,565,1,3924,1,0,2,1,1,1,0,0,1,1,5,0,0
0.813582,tcp,ftp-data,FIN,8,12,424,8824,23.353516,31,29,3648.064941,79539.61719,1,4,135.543828,73.910365,226.785297,6149.482021,255,3957301681,4277056423,255,0.000689,0.000568,0.000121,53,735,0,0,3,0,2,1,1,3,0,0,0,2,2,0,0
7e-06,udp,-,INT,2,0,1064,0,142857.1409,254,0,608000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,26,2,16,16,1,26,0,0,0,16,26,0,0
0.004365,udp,-,CON,4,4,568,304,1603.665542,31,29,780756.0,417869.4063,0,0,1.137333,0.979667,1.597828,1.376266,0,0,0,0,0.0,0.0,0.0,142,76,0,0,4,0,2,1,1,2,0,0,0,2,3,0,0
3e-06,udp,-,INT,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,0
0.031907,tcp,-,FIN,60,62,3614,50036,3792.27133,31,29,891089.75,12343122.0,7,24,0.554316,0.530407,31.714218,31.312857,255,1550471005,3696186753,255,0.000719,0.000606,0.000113,60,807,0,0,8,0,1,1,1,2,0,0,0,4,3,0,0
1.175609,tcp,-,FIN,14,12,774,642,21.265574,254,252,4892.783203,4008.135498,4,3,88.999228,99.603547,5850.686346,138.421844,255,3760577020,832397377,255,0.154801,0.079962,0.074839,55,54,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
0.601357,tcp,-,FIN,10,8,664,354,28.269398,254,252,7955.341309,4124.006348,2,1,62.182333,75.874859,4050.157383,117.953523,255,2158487206,994273390,255,0.105901,0.070225,0.035676,66,44,0,0,3,1,13,1,1,3,0,0,0,1,3,0,0
0.078087,tcp,-,FIN,48,50,2958,32368,1242.204176,31,29,296797.1563,3249811.0,7,18,1.654596,1.581673,0.0,105.118112,255,2911421189,766290723,255,0.000737,0.000581,0.000156,62,647,0,0,7,0,8,1,1,2,0,0,0,4,6,0,0
0.004361,tcp,-,FIN,22,14,1470,1728,8025.682345,31,29,2575556.0,2944279.0,5,4,0.207667,0.280385,12.737816,0.364876,255,2148496728,2148789838,255,0.00073,0.000589,0.000141,67,123,0,0,6,0,3,1,1,4,0,0,0,2,6,0,0
1.53796,tcp,-,FIN,60,16,68201,698,48.765896,254,252,348851.7188,3407.110596,27,1,26.067119,97.882797,2912.265969,140.757422,255,3594188289,1216543176,255,0.051789,0.030242,0.021547,1137,44,1,0,4,1,1,1,1,1,0,0,1,3,1,0,0
0.020051,tcp,-,FIN,16,18,1540,1644,1645.803149,31,29,576130.875,619619.9375,4,4,1.315867,1.142588,80.654566,2.233559,255,1812872773,3966969505,255,0.000762,0.000624,0.000138,96,91,0,0,8,0,8,6,1,6,0,0,0,13,8,0,0
0.931623,tcp,http,FIN,60,14,68197,612,78.357878,254,252,575863.875,4886.09668,27,1,14.734644,65.108309,1430.981038,84.89832,255,2662796607,413949336,255,0.155993,0.085207,0.070786,1137,44,1,0,3,1,1,1,1,3,0,0,1,1,3,0,0
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.636,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,0
0.001079,udp,dns,CON,2,2,146,178,2780.352305,31,29,541241.9375,659870.25,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,3,1,1,1,0,0,0,7,2,0,0
0.665361,tcp,-,FIN,10,6,2516,268,22.544153,254,252,27233.33789,2693.274902,2,1,70.242444,116.274398,3593.909578,182.640031,255,1738212065,548959214,255,0.163711,0.083978,0.079733,252,45,0,0,4,1,1,1,1,3,0,0,0,2,3,0,0
3e-06,pup,-,INT,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,11,10,10,10,0,0,0,10,10,0,1
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.736,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,0
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.712,0.0,15.492025,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.672,0.0,15.492021,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,0
1.008633,tcp,http,FIN,14,18,1684,10168,30.734667,31,29,12404.9082,76174.38281,3,5,77.561692,59.302882,8765.883952,7674.286762,255,3627538789,3624316451,255,0.000597,0.000479,0.000118,120,565,1,3924,1,0,1,1,1,2,0,0,1,2,1,0,0
0.046123,tcp,-,FIN,48,50,2958,32642,2103.072141,31,29,502482.4688,5548641.5,7,18,0.974383,0.930551,65.944717,63.347611,255,514983421,529941217,255,0.000662,0.000523,0.000139,62,653,0,0,3,0,1,1,1,1,0,0,0,2,7,0,0
0.012969,tcp,-,FIN,34,36,2230,13500,5320.379257,31,29,1335492.25,8096229.5,7,11,0.383212,0.3534,27.999722,23.970652,255,4203309007,2058210509,255,0.000857,0.000595,0.000262,66,375,0,0,6,0,5,1,1,3,0,0,0,5,4,0,0
1.312769,tcp,-,FIN,108,22,135499,956,98.26557,254,252,818087.5625,5563.812012,51,1,12.133074,59.294332,1297.54115,79.058984,255,2914614825,3377115447,255,0.138712,0.067579,0.071133,1255,43,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
0.016209,tcp,-,FIN,24,20,2158,1918,2652.847066,31,29,1021161.063,899747.0,6,5,0.704739,0.814737,74.296031,87.397415,255,557410041,2703112144,255,0.00073,0.000595,0.000135,90,96,0,0,7,0,2,1,1,1,0,0,0,1,1,0,0
0.675796,tcp,-,FIN,10,6,534,268,22.196048,254,252,5694.026367,2651.687988,2,1,70.987,99.480797,4063.355928,153.154984,255,2619611078,3580088709,255,0.270735,0.178384,0.092351,53,45,0,0,6,1,1,1,1,4,0,0,0,1,4,0,1
8e-06,sccopmce,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,4,4,4,4,0,0,0,5,4,0,1
0.001137,udp,dns,CON,2,2,146,178,2638.522328,31,29,513632.3438,626209.3125,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,4,1,1,2,0,0,0,3,3,0,0
0.001059,udp,dns,CON,2,2,146,178,2832.861107,31,29,551463.625,672332.375,0,0,0.01,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,2,1,1,1,0,0,0,3,2,0,0
0.030006,tcp,smtp,FIN,54,42,37808,3380,3166.033379,31,29,9893488.0,879824.0,19,8,0.543981,0.718561,32.998339,1.387601,255,2858649901,2859569991,255,0.00068,0.000542,0.000138,700,80,0,0,1,0,2,1,1,1,0,0,0,7,2,0,0
3.229069,tcp,-,FIN,184,192,14296,45624,116.132545,31,29,35227.49219,112446.0313,39,59,17.643294,16.903105,1363.890383,1335.317551,255,1213708260,1214005957,255,0.000685,0.000567,0.000118,78,238,0,0,8,0,4,1,1,1,0,0,0,1,5,0,0
1.292511,tcp,-,FIN,224,438,12934,548216,511.407645,31,29,79702.22656,3385441.25,21,197,5.820685,2.956584,1753.425437,1250.812477,255,2628590368,483634023,255,0.000602,0.00048,0.000122,58,1252,0,0,8,0,7,4,1,6,0,0,0,10,8,0,0
0.955319,tcp,-,FIN,10,8,534,354,17.795103,254,252,4027.973877,2595.991455,2,1,97.840333,125.64057,5584.902039,210.464828,255,174008146,2422363641,255,0.141011,0.075834,0.065177,53,44,0,0,2,1,1,1,1,2,0,0,0,1,5,0,0
0.575579,tcp,-,FIN,10,8,2066,354,29.535477,254,252,25852.22852,4308.705078,2,1,57.540889,73.591,3951.903075,112.182789,255,919534360,647917430,255,0.11814,0.060434,0.057706,207,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
1.206915,tcp,-,FIN,10,8,516,354,14.085499,254,252,3082.238525,2054.825684,2,1,133.993333,157.181859,7696.554434,263.820438,255,4161826733,2825024521,255,0.153646,0.106635,0.047011,52,44,0,0,5,1,1,1,1,3,0,0,0,2,3,0,0
0.012958,tcp,-,FIN,40,42,2542,23508,6250.964455,31,29,1530483.0,14168235.0,7,14,0.324308,0.311675,19.433575,18.338525,255,2162071140,2180924548,255,0.000615,0.000488,0.000127,64,560,0,0,10,0,2,1,1,2,0,0,0,4,2,0,0
0.596439,tcp,-,FIN,10,6,2516,268,25.149261,254,252,30380.30664,3004.498291,2,1,64.461444,90.452602,3274.009358,135.223563,255,4194072426,3848046892,255,0.225699,0.144168,0.081531,252,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,0
0.891644,tcp,http,FIN,10,10,822,1198,21.308953,62,252,6639.420898,9680.994141,2,2,99.071556,86.152781,6016.415019,149.597062,255,3716825152,4159198662,255,0.186089,0.098146,0.087943,82,120,1,154,1,1,1,1,1,1,0,0,1,1,1,0,0
0.001015,udp,dns,CON,2,2,146,178,2955.664893,31,29,575369.4375,701477.8125,0,0,0.009,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,2,1,1,2,0,0,0,1,3,0,0
0.039251,tcp,-,FIN,52,54,3182,39076,2675.091102,31,29,636111.1875,7816973.0,7,20,0.77812,0.744212,46.308726,44.407759,255,269196892,269515762,255,0.000654,0.000543,0.000111,61,724,0,0,8,0,4,1,1,2,0,0,0,11,2,0,0
0.599171,tcp,-,FIN,28,30,4880,3080,95.131443,31,29,62833.48438,39761.60547,7,7,22.180334,20.639654,1323.336,34.764551,255,2906306072,3131379868,255,0.000751,0.000618,0.000133,174,103,0,0,17,0,6,1,1,1,0,0,0,12,7,0,0
0.001017,udp,dns,CON,2,2,146,178,2949.852669,31,29,574238.0,700098.375,0,0,0.007,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,1,1,1,1,0,0,0,2,1,0,0
0.001034,udp,dns,CON,2,2,132,164,2901.354085,31,29,510638.3125,634429.4375,0,0,0.009,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,3,0,2,1,1,1,0,0,0,3,1,0,0
0.362892,tcp,-,FIN,10,6,534,268,41.334612,254,252,10603.70606,4938.108398,2,1,37.759333,64.711398,1867.885895,89.712844,255,2790898869,2603885709,255,0.110815,0.039325,0.07149,53,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
0.001101,udp,dns,CON,2,2,146,178,2724.795636,31,29,530426.875,646684.8125,0,0,0.009,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,3,2,1,1,0,0,0,3,3,0,0
9e-06,udp,-,INT,2,0,1064,0,111111.1072,254,0,472888864.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,34,2,13,13,1,34,0,0,0,13,34,0,0
0.055872,tcp,-,FIN,60,62,3598,48710,2165.664346,31,29,506729.6563,6862113.5,7,24,0.957965,0.906393,62.516133,60.681443,255,758346256,2904011063,255,0.000722,0.000573,0.000149,60,786,0,0,12,0,1,1,1,3,0,0,0,2,3,0,0
0.043349,tcp,-,FIN,52,54,3182,39076,2422.201117,31,29,575976.375,7077994.5,7,20,0.87698,0.807698,53.599505,51.5624,255,2115895305,2116174555,255,0.000657,0.00054,0.000117,61,724,0,0,9,0,3,1,1,1,0,0,0,5,4,0,0
2e-06,udp,-,INT,2,0,104,0,500000.0013,254,0,208000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,5,2,5,2,1,6,0,0,0,4,4,0,0
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,17,17,17,17,0,0,0,17,17,0,1
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.652,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,0
1.004903,tcp,http,FIN,12,18,1580,10168,28.858508,31,29,11535.44238,76457.13281,3,4,91.324,59.079646,9527.284455,7675.257462,255,454095677,455146070,255,0.000685,0.000545,0.00014,132,565,2,0,1,0,3,1,1,3,0,0,1,1,2,0,0
0.071842,tcp,-,FIN,48,50,2958,33044,1350.185131,31,29,322596.8125,3606135.75,7,18,1.521851,1.455673,87.157258,85.611208,255,2231448347,2269577111,255,0.000637,0.000511,0.000126,62,661,0,0,7,0,2,1,1,2,0,0,0,5,6,0,0
0.004209,tcp,-,FIN,22,14,1470,1728,8315.514074,31,29,2668567.25,3050605.75,5,4,0.200429,0.273077,12.431302,0.34278,255,829190165,2974878302,255,0.000648,0.000537,0.000111,67,123,0,0,9,0,3,2,1,1,0,0,0,11,6,0,0
3e-06,sctp,-,INT,2,0,776,0,333333.3215,254,0,1034666624.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,388,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
9e-06,tcp,-,REQ,2,0,90,0,111111.1072,254,0,40000000.0,0.0,1,0,0.009,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,9,6,3,1,1,39,0,0,0,4,7,0,0
0.037822,tcp,-,FIN,48,50,2958,33044,2564.644869,31,29,612765.0625,6849770.0,7,18,0.833578,0.775792,54.804797,52.740231,255,2691393706,573374325,255,0.000718,0.00058,0.000138,62,661,0,0,8,0,1,1,1,1,0,0,0,4,7,0,0
0.222488,tcp,ftp-data,FIN,14,6,8928,320,85.397864,31,29,298119.4375,9600.517578,4,1,17.114462,44.374602,1578.299637,67.530906,255,4216615295,236278039,255,0.000636,0.000499,0.000137,638,53,0,0,5,0,3,1,1,6,0,0,0,4,2,0,0
0.016286,tcp,-,FIN,48,50,2974,30506,5956.035636,31,29,1430922.25,14685496.0,7,18,0.338957,0.319429,20.142255,18.980377,255,1882980184,1883318520,255,0.000745,0.000625,0.00012,62,610,0,0,13,0,3,1,1,1,0,0,0,5,4,0,0
0.040559,tcp,-,FIN,48,50,2958,32642,2391.577627,31,29,571414.4375,6309820.0,7,18,0.874674,0.815571,0.0,56.554944,255,2371089313,247862430,255,0.001542,0.000593,0.000949,62,653,0,0,7,0,4,1,1,1,0,0,0,5,6,0,0
1e-05,udp,-,INT,2,0,612,0,100000.0025,254,0,244800000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,306,0,0,0,6,2,1,1,1,6,0,0,0,5,6,0,0
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.66,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
0.001024,udp,dns,CON,2,2,146,178,2929.687507,31,29,570312.5,695312.5,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,4,1,1,1,0,0,0,1,1,0,0
1.75715,tcp,-,FIN,216,396,12450,495632,347.722153,31,29,56423.18359,2250831.0,19,178,8.171293,4.447119,507.290123,362.429646,255,2746734855,621736539,255,0.001485,0.000534,0.000951,58,1252,0,0,10,0,2,1,1,1,0,0,0,1,6,0,0
0.064683,tcp,-,FIN,66,68,3926,57474,2056.181757,31,29,478270.9688,7003880.5,7,27,1.005875,0.953448,69.789314,68.744489,255,3309423173,3342221486,255,0.000925,0.000799,0.000126,59,845,0,0,5,0,4,1,1,2,0,0,0,1,5,0,0
1.767779,tcp,-,FIN,10,8,602,354,9.616587,254,252,2452.79541,1402.890259,2,1,196.407889,233.946,14095.12213,366.030719,255,264830013,3196545288,255,0.196085,0.130154,0.065931,60,44,0,0,5,1,2,1,1,5,0,0,0,2,5,0,0
0.001105,udp,dns,CON,2,2,146,178,2714.932048,31,29,528506.75,644343.875,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,2,1,1,1,0,0,0,2,3,0,0
0.829047,tcp,-,FIN,30,14,27026,764,51.86678,254,252,252106.3281,6851.239746,12,4,28.587827,56.277152,2129.92404,83.560555,255,463619060,4196204326,255,0.136622,0.07504,0.061582,901,55,0,0,7,1,1,1,1,4,0,0,0,2,4,0,0
0.018426,tcp,-,FIN,16,18,1540,1644,1790.947651,31,29,626940.25,674264.625,4,4,1.207733,1.057412,73.34261,2.089008,255,2783500284,639191647,255,0.000566,0.000446,0.00012,96,91,0,0,9,0,8,6,1,7,0,0,0,9,8,0,0
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.656,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,0
0.861254,tcp,http,FIN,10,8,838,1090,19.738661,62,252,7013.029785,8861.49707,2,2,95.694889,108.881141,5080.865914,156.144781,255,1236529285,1729373013,255,0.213265,0.09824,0.115025,84,136,1,124,3,1,1,1,1,3,0,0,1,1,3,0,0
0.001141,udp,dns,CON,2,2,146,178,2629.272667,31,29,511831.75,624014.0625,0,0,0.004,0.01,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,1,1,1,1,0,0,0,3,4,0,0
0.046931,tcp,ftp-data,FIN,6,8,320,1946,277.002416,31,29,45513.62891,290298.5313,1,2,9.3216,6.616857,648.101949,15.874971,255,1127274949,3283154798,255,0.000761,0.00061,0.000151,53,243,0,0,3,0,3,1,1,4,0,0,0,4,3,0,0
1.665786,tcp,-,FIN,10,8,534,354,10.205392,254,252,2310.020508,1488.786621,2,1,179.12,230.688141,12161.57604,317.470875,255,4024349292,4286011756,255,0.142502,0.050966,0.091536,53,44,0,0,2,1,1,1,1,1,0,0,0,2,1,0,0
0.064137,tcp,-,FIN,18,20,4256,2560,576.890123,31,29,501426.6563,303350.6563,7,7,3.754,3.346526,454.940398,12.933403,255,2972254000,825790975,255,0.000699,0.000548,0.000151,236,128,0,0,11,0,5,1,1,3,0,0,0,4,12,0,0
0.018409,tcp,-,FIN,16,18,1540,1644,1792.601376,31,29,627519.125,674887.25,4,4,1.206133,1.054588,73.892847,2.014512,255,2718528695,2728848254,255,0.0006,0.000478,0.000122,96,91,0,0,18,0,7,12,1,6,0,0,0,18,9,0,0
4e-06,tcp,-,REQ,2,0,90,0,250000.0006,254,0,90000000.0,0.0,1,0,0.004,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,10,6,2,1,1,14,0,0,0,3,6,0,0
0.448256,tcp,-,CON,6,2,978,86,15.616077,62,252,14545.26074,767.41864,2,1,89.6512,0.007,4498.466461,0.0,255,2590078989,3754952798,255,0.243659,0.142753,0.100906,163,43,0,0,1,3,1,1,1,1,0,0,0,1,1,0,0
8.63189,tcp,-,FIN,456,858,25576,1094788,152.110367,31,29,23651.83008,1013463.313,38,390,19.012249,10.070895,6680.149021,4844.968643,255,2736647518,2765115951,255,0.001258,0.001132,0.000126,56,1276,0,0,8,0,1,1,1,3,0,0,0,2,5,0,0
6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,5,6,0,1
2e-06,udp,-,INT,2,0,1064,0,500000.0013,254,0,2128000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,35,2,9,9,1,35,0,0,0,9,35,0,0
1.225147,tcp,http,FIN,342,746,18266,1087890,887.240463,31,29,118927.7656,7094215.0,2,370,3.591792,1.643761,207.338406,120.739833,255,302763702,303722622,255,0.00068,0.000537,0.000143,53,1458,1,524288,1,0,9,1,1,1,0,0,1,6,3,0,0
0.509749,tcp,ftp,FIN,52,54,2934,3742,205.983731,31,29,45167.32813,57644.05859,11,15,10.396633,9.984804,1374.138255,42.636125,255,3198015902,3203218178,255,0.000647,0.000522,0.000125,56,69,0,0,1,0,4,1,1,3,1,1,0,2,2,0,0
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,31,2,13,13,13,31,0,0,0,13,31,0,1
0.024926,tcp,-,FIN,48,50,2958,32368,3891.518998,31,29,929792.1875,10180856.0,7,18,0.523617,0.497286,32.34076,30.955159,255,1869662163,1869907827,255,0.000724,0.000552,0.000172,62,647,0,0,7,0,2,1,1,1,0,0,0,5,8,0,0
1.072951,tcp,http,FIN,12,18,1580,10168,27.028262,31,29,10803.84863,71608.11719,3,5,97.508999,63.085414,9800.639732,7892.398558,255,1409987247,3560609637,255,0.000618,0.000494,0.000124,132,565,1,3924,5,0,3,4,1,2,0,0,1,7,3,0,0
0.001734,udp,-,CON,4,4,528,304,4036.908768,31,29,1826989.625,1051903.125,0,0,0.453,0.211,0.636396,0.292041,0,0,0,0,0.0,0.0,0.0,132,76,0,0,6,0,5,1,1,6,0,0,0,5,15,0,0
0.095687,tcp,-,CON,6,2,986,86,73.155182,62,252,68724.07031,3595.054688,2,1,19.1374,0.003,1111.279661,0.0,255,4043210628,459019253,255,0.076115,0.056921,0.019194,164,43,0,0,12,3,6,6,1,12,0,0,0,6,13,0,0
0.534988,tcp,-,FIN,10,6,1260,268,28.038013,254,252,16957.39063,3349.60791,2,1,56.209556,91.487,3096.04235,130.266898,255,949915672,2256249257,255,0.187172,0.077543,0.109629,126,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
52.360062,tcp,-,FIN,20,14,5032,622,0.630251,254,252,730.480408,88.311584,4,1,2754.624895,4021.61075,369384.2619,13568.798,255,319508997,2665904603,255,0.184176,0.079116,0.10506,252,44,0,0,9,1,2,2,2,4,0,0,0,5,4,0,0
0.04897,tcp,ftp-data,FIN,10,12,528,8824,428.833989,31,29,77761.89844,1321462.125,1,4,5.407,4.386909,501.243914,438.392221,255,2660496563,2775806733,255,0.00083,0.000689,0.000141,53,735,0,0,3,0,7,1,1,5,0,0,0,9,3,0,0
0.260742,tcp,smtp,FIN,52,42,37268,3380,356.674402,31,29,1121476.375,101249.5078,18,8,5.105608,6.347098,558.842227,18.841537,255,2938855331,2939912632,255,0.000624,0.000502,0.000122,717,80,0,0,1,0,2,1,1,1,0,0,0,6,1,0,0
0.040862,tcp,-,FIN,60,62,3614,50036,2961.186325,31,29,695805.375,9638099.0,7,24,0.687271,0.66041,41.585206,40.462647,255,3518873688,3514980825,255,0.000705,0.000567,0.000138,60,807,0,0,12,0,3,1,1,1,0,0,0,6,9,0,0
1.1e-05,udp,-,INT,2,0,1064,0,90909.0902,254,0,386909088.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0,0
